,ARTIST,BORN-DIED,URL,BioText
4635,"SOLA, Antonio","(b. 1787, Barcelona, d. 1861, Roma)",https://www.wga.hu/bio/s/sola/biograph.html,"
Spanish sculptor. He was the most important Spanish sculptor working in the Neoclassical style, though his work eventually took him to Italy. He began his studies at the Academia de La Lonja in Barcelona. He received a grant from the Junta de Comercio there to continue his studies in Rome, and from there he sent back work to the Junta including his study for the Dying Gladiator (untraced). During the Napoleonic period Sola was imprisoned in Rome for refusing to recognize Joseph Bonaparte as Spain's monarch. After the Peninsular War he received a grant in compensation of 3000 reales from Ferdinand VII (restored to the throne in 1814)."
4636,"SOLARI, Andrea","(b. ca. 1460, Milano, d. 1525)",https://www.wga.hu/bio/s/solari/andrea/biograph.html,"Renaissance painter (also spelled Solari, original name Andrea del Gobbo) of the Milanese school, one of the most important followers of Leonardo da Vinci.
"
4637,"SOLARI, Cristoforo","(b. ca. 1468, Milano, d. 1524, Milano)",https://www.wga.hu/bio/s/solari/cristofo/biograph.html,"
Italian sculptor and architect, called Il Gobbo (the hunchback), part of a family of asrtists, brother of Andrea Solario. He received his early training from his cousin, Pietro Antonio Solari, to whom he was apprenticed for five years from 1483. Cristoforo worked in Venice in the early 1490s, but by 1493 he was back in Milan, where he was briefly employed by Ludovico Sforza. In 1494 he returned to Venice, probably with his brother Andrea Solario. Although Solari is known to have executed several works during this second Venetian period, none has been identified.

"
4638,"SOLARI, Guiniforte","(b. 1429, Milano, d. 1481, Milano)",https://www.wga.hu/bio/s/solari/guinifor/biograph.html,"
Italian architect, active in Milan, part of a family of artists. He completed the Ospedale Maggiore, Milan, designed by Filarete, in the Gothic style and was responsible for the Gothic nave of Santa Maria delle Grazie in the same city (1463-90) to which Bramante added a domed crossing and choir (from 1493). He also seems to have carried out works at the Duomo, Milan, and at the Certosa, Pavia.


"
4639,"SOLARI, Pietro Antonio","(b. ca. 1445, Carona, d. 1493, Moscow)",https://www.wga.hu/bio/s/solari/pietro/biograph.html,"
Italian architect and sculptor, part of a family of artists, son of Guiniforte Solari. From 1476 he worked with his father in the architectural workshop of Milan Cathedral, but after Guiniforte's death in 1481 he became master builder of all the buildings for which his father had been responsible (although he shared the responsibility with Giovanni Antonio Amadeo at the Certosa di Pavia, and at Milan Cathedral). Three churches in Milan, del Carmine, Santa Maria Incoronata and Santa Maria della Pace, are ascribed on stylistic grounds to Pietro Antonio (together with Guiniforte). The only authenticated sculpture is the tomb of Marco de' Capitani, Bishop of Alexandria (1484; Alessandria Cathedral), with a somewhat crudely executed recumbent effigy."
4640,"SOLARI, Santino","(b. 1576, Verna, d. 1646, Salzburg)",https://www.wga.hu/bio/s/solari_s/biograph.html,"
Italian architect and sculptor, active in Austria. In 1612, he was appointed chief architect of Salzburg by the archbishop Markus Sittikus. His work introduced north Italian early Baroque to Austria. His most important work is the Salzburg Cathedral, in which the frescoes were executed by his son Ignazio (active 1632-1650).



"
4641,"SOLARIO, Antonio",(active 1502-1514),https://www.wga.hu/bio/s/solario/biograph.html,"
Italian painter. He is mentioned in a document dated 21 April 1502 at Fermo, as 'magister Antonius Joanis Pieri de Soleriis de Venetiis habitator Firmi', which suggests that he was from Venice and had lived in Fermo for some time. The document refers to the commission to complete a polyptych for San Giuseppe da Copertino (popularly known as San Francesco), Osimo, left unfinished at his death by Vittore Crivelli. This painting, identified as the polyptych in San Francesco, Monte San Pietrangeli, shows no sign of intervention by Solario, however. His altarpiece of the Virgin and Child with Saints, also for San Giuseppe in Osimo (in situ), is documented between 1503 and 1506. On the basis of its similar style, he has also been credited with the Virgin and Child with Sts Bernard, Catherine, Jerome and Lucy in Santa Maria del Carmine in Fermo."
4642,"SOLDANI BENZI, Massimiliano","(b. 1656, Firenze, d. 1740, Montevarchi)",https://www.wga.hu/bio/s/soldani/biograph.html,"
Italian sculptor, medalist. Born to an aristocratic cavalry captain from Tuscany, he enjoyed Medici patronage. The finest bronze caster in Europe in the late 1600s, he was reported to have made sculptures as a child based on models from the della Robbia workshop. He entered the orbit of the Medicis at nineteen, when he attended their drawing school in Florence. Taken with his work, Grand Duke Cosimo III de' Medici sent Soldani Benzi to Rome to further his artistic education and in particular to learn coin-making. His study at the Florentine Academy in Rome under Ferrata brought him into contact with the circle of Queen Christina of Sweden and foreign artists such as his exact contemporary the Austrian architect Johann Bernhard Fischer von Erlach (1656-1723). During his four years in Rome, Soldani Benzi's medallion portraits attracted the attention of the abdicated Queen of Sweden, but Cosimo prohibited him from accepting her commissions."
4643,"SOLDI, Andrea","(b. ca. 1703, Firenze, d. 1771, London)",https://www.wga.hu/bio/s/soldi/biograph.html,"
Italian painter, active in England. George Vertue, the only source for Soldi's earliest years, described him in 1738 as a Florentine aged 'about thirty-five or rather more' who had been in England 'about two years'. He had previously been in the Middle East, where he painted some British merchants of the Levant Company who had advised him to go to London. Two three-quarter-length portraits called Thomas Sheppard (1733 and 1735-36; private collections) belong to this period."
4644,"SOLE, Giovan Gioseffo dal","(b. 1654, Bologna, d. 1719, Bologna)",https://www.wga.hu/bio/s/sole/biograph.html,"
Italian painter and engraver. He was the son of Giovanni Antonio Maria dal Sole (1606-1684), a landscape painter who had been taught by Francesco Albani. Giovanni Gioseffo first apprenticed with Domenico Maria Canuti, and then in 1672, he entered the Roman studio of Lorenzo Pasinelli. He painted frescoes in the cupola of Santa Maria dei Poveri in Bologna, and an altarpiece of the Trinity (1700) for the chiesa del Suffragio in Imola. He is said to have collaborated with Giuseppe Maria Crespi."
4645,"SOLI, Giuseppe Maria","(b. 1747, Vignola, d. 1823, Modena)",https://www.wga.hu/bio/s/soli/biograph.html,"
Italian architect and painter. He studied at the academy of Bologna and in Rome (1770-83) where he was influenced by Pompeo Batoni's classicism and painting. He returned to Modena in 1784 and directed the academy and taught architecture. He became a court architect in 1786 and worked on the completion of the Ducal Palace. His most important work is the new wing of the Procuratie Nuove on Piazza San Marco in Venice (begun 1810).



"
4646,"SOLIMENA, Francesco","(b. 1657, Nocera dei Pagani, d. 1743, Barra)",https://www.wga.hu/bio/s/solimena/biograph.html,"
Solimena was the leading Neapolitan painter of the first half of the 18th century. In a long and extremely productive career he painted frescoes in many of the great churches in Naples, and he became one of the wealthiest and most famous European artists of his day. His vigorous style, often marked by dramatic lighting, owed much to the example of such Baroque artists as Luca Giordano (his outstanding predecessor in Naples), Lanfranco, and Preti, but it also has a firmness of structure and a clarity of draughtmanship that shows his allegiance to the classical tradition of Raphael and Annibale Carracci. Solimena's paintings were in demand all over Europe, and his international influence was spread also by his celebrity as teacher. Ramsay was among his pupils and Fragonard copied his work in San Paolo Maggiore.



"
4647,"SOLÍS, Francisco de","(b. ca. 1620, Madrid, d. 1684, Madrid)",https://www.wga.hu/bio/s/solis/biograph.html,"
Painter, engraver and collector, son of the painter Juan de Solís (c. 1595-c. 1654). He began his training in his father's workshop, although the latter had destined him for an ecclesiastical career. His early success caused him to abandon his religious studies and devote himself to painting. He opened a drawing academy in his house, though his only known pupil was José Moreno."
4648,"SOLÓRZANO, Martín de",(active 1482-1506),https://www.wga.hu/bio/s/solorzan/biograph.html,"
Spanish architect, member of a dynasty of stonemasons in Cantabria, brother of Bartolomé de Solórzano (active 1466-1509). He worked in the so-called Hispano-Flemish style of artists such as Juan Guas or Simón de Colonia, prevalent in Spain in the last decades of the fifteenth and first decade of the sixteenth century."
4649,"SOMER, Paulus van","(b. ca. 1576, Antwerpen, d. 1621, London)",https://www.wga.hu/bio/s/somer/biograph.html,"

Flemish painter. who settled in London in 1616. He was, with Mijtens and Jonson, one of the best portrait painters in England before the arrival of van Dyck."
4650,"SOMEREN, Hendrick van","(b. 1615, Amsterdam, d. 1685, Napoli)",https://www.wga.hu/bio/s/somer_h/biograph.html,"
Hendrick van Someren (or Somer), Dutch painter, active in Italy. He was the son of the painter Barend van Someren (1572-1635) and the grandson of Aert Mijtens (1556-1601), the eldest known member of the Mijtens family of painters."
4651,"SOMM, Henry","(b. 1844, Rouen, d. 1907, Paris)",https://www.wga.hu/bio/s/somm/biograph.html,"
French painter, illustrator, designer and printmaker (his real name François Clément Sommier). He was trained at the École Municipale de Dessin in Rouen under Gustave Morin (1809-1886). He was obliged to sell illustrations to periodicals to make a living, contributing, among others, to Charge, Cravache, L'Inutile, Chronique parisienne and Courier français. His drawings were spirited, but because their humour often relied on topicality his fame was short-lived."
